SG_UF_ESCOLA,NO_MUNICIPIO_ESCOLA,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
MG,Ataléia,EE DANIEL PEREIRA OTTONI,2,1,32,0.0,19,59.38,509.83,426.83,443.9,392.63,452.63,Grupo 2,34.7,73.68,86.7,6.7,6.6,De 31 a 60 alunos
MG,Poços de Caldas,EE DE ENSINO FUNDAMENTAL E MEDIO,2,1,226,1.0,126,55.75,557.9,472.93,514.08,457.32,538.1,Grupo 3,66.9,85.71,78.8,10.8,10.4,Maior que 90 alunos
MG,Ribeirão das Neves,EE WASHINGTON MODESTO GONTIJO DE FARIA,2,1,36,0.0,18,50.0,524.07,447.39,475.63,414.65,463.33,Grupo 4,61.7,94.44,95.9,3.4,0.7,De 31 a 60 alunos
MG,Ribeirão das Neves,EE ALIZON THEMOTER COSTA,2,1,121,0.0,68,56.2,539.69,459.31,480.16,460.86,478.24,Grupo 3,73.7,91.18,70.8,26.5,2.7,Maior que 90 alunos
MG,Divinópolis,SISTEMA DE ENSINO UNO VERTICE,4,1,12,0.0,12,100.0,636.47,554.97,579.3,536.47,653.58,Grupo 5,62.9,75.0,90.6,6.3,3.1,De 1 a 30 alunos
MG,Ouro Fino,COL E CURSO MAXIMUS,4,1,28,0.0,26,92.86,636.91,574.13,587.96,612.96,656.92,Grupo 5,42.0,65.38,100.0,0.0,0.0,De 1 a 30 alunos
MG,Pouso Alegre,COLEGIO E CURSO BANDEIRANTE FERNAO DIAS,4,1,21,1.0,20,95.24,600.84,566.03,569.87,588.9,645.0,Grupo 5,30.8,40.0,,,,De 1 a 30 alunos
MG,Araguari,COLEGIO ALFA,4,1,49,0.0,44,89.8,598.47,540.1,543.81,560.33,612.73,Grupo 5,54.8,68.18,96.0,4.0,0.0,De 31 a 60 alunos
MG,Juiz de Fora,COLEGIO ZONA NORTE,4,1,30,0.0,30,100.0,594.17,502.34,560.81,518.01,606.0,Grupo 5,55.2,66.67,95.0,5.0,0.0,De 1 a 30 alunos
MG,Bicas,COL COPEB,4,1,14,0.0,14,100.0,561.32,501.51,529.48,488.44,538.57,Grupo 4,73.0,78.57,94.3,2.9,2.8,De 1 a 30 alunos
MG,Itaú de Minas,COLEGIO EDUCACIONAL DE ITAU DE MINAS,4,1,21,0.0,20,95.24,589.17,510.83,520.9,546.93,583.0,Grupo 4,54.0,45.0,94.1,5.9,0.0,De 1 a 30 alunos
MG,Serro,INSTITUTO EDUCACIONAL NOSSA SENHORA DA CONCEICAO,4,1,27,0.0,23,85.19,599.61,563.72,560.36,573.96,662.61,Grupo 4,64.9,82.61,94.6,5.4,0.0,De 1 a 30 alunos
MG,Pará de Minas,COLEGIO CIDADE PARA DE MINAS,4,1,41,0.0,41,100.0,625.73,580.94,563.33,634.69,668.78,Grupo 5,72.7,82.93,91.9,6.5,1.6,De 31 a 60 alunos
MG,Bocaiúva,SIEC - SISTEMA EDUCACIONAL,4,1,25,0.0,23,92.0,590.24,527.15,547.15,524.26,672.17,Grupo 3,76.1,56.52,100.0,0.0,0.0,De 1 a 30 alunos
MG,Belo Horizonte,EE ZILDA ARNS NEUMANN,2,1,187,1.0,95,50.8,549.38,463.51,497.04,443.61,521.05,Grupo 3,59.7,72.63,60.7,19.4,19.9,Maior que 90 alunos
MG,Patos de Minas,EE EUSTAQUIO JOSE DA SILVA,2,2,24,0.0,13,54.17,555.68,477.68,446.18,475.35,493.85,Grupo 3,33.3,92.31,100.0,0.0,0.0,De 1 a 30 alunos
MG,Esmeraldas,COLEGIO AVANCE,4,1,13,0.0,12,92.31,614.82,542.83,533.71,549.03,646.67,Grupo 5,30.8,100.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Senhora do Porto,EE PROFESSORA CIVA SIMOES FONSECA,2,1,19,0.0,12,63.16,560.6,442.31,501.11,460.25,555.0,Grupo 3,66.7,75.0,88.2,0.0,11.8,De 1 a 30 alunos
MG,Uberlândia,COLEGIO MAIS POSITIVO,4,1,96,0.0,87,90.63,615.84,539.79,566.89,543.94,676.32,Grupo 5,76.3,47.13,89.8,8.1,2.1,Maior que 90 alunos
MG,Juiz de Fora,EE NYRCE VILLA VERDE COELHO DE MAGALHAES,2,1,130,1.0,83,63.85,550.28,473.51,505.2,461.8,524.58,Grupo 3,81.3,86.75,72.1,17.2,10.7,Maior que 90 alunos
MG,Rochedo de Minas,EE DE ENSINO MEDIO,2,1,21,0.0,11,52.38,527.47,450.92,494.08,424.72,492.73,Grupo 2,63.6,81.82,78.1,9.4,12.5,De 1 a 30 alunos
MG,Santa Bárbara do Monte Verde,EE JOAO AUGUSTO DA SILVA BARRETO,2,1,38,0.0,22,57.89,569.55,487.18,513.9,489.16,513.64,Grupo 2,55.3,90.91,96.1,0.0,3.9,De 31 a 60 alunos
MG,Três Corações,COLEGIO NOVA GERACAO LTDA,4,1,14,0.0,13,92.86,592.78,539.15,519.81,551.89,609.23,Grupo 5,64.8,46.15,91.2,8.8,0.0,De 1 a 30 alunos
MG,Itajubá,COLEGIO ANTONIO RODRIGUES D OLIVEIRA - CARO,4,1,43,0.0,40,93.02,590.03,527.16,538.08,569.41,607.0,Grupo 5,64.3,0.0,97.7,0.0,2.3,De 31 a 60 alunos
MG,Três Corações,COLEGIO UNIAO DE ENSINO INFANTIL FUNDAMENTAL E MEDIO - COOPEC TC,4,1,34,0.0,34,100.0,657.26,631.46,607.05,729.82,710.59,Grupo 6,62.5,82.35,96.3,3.7,0.0,De 31 a 60 alunos
MG,Araponga,ESCOLA FAMILIA AGRICOLA PURIS DE ARAPONGA,4,2,14,0.0,11,78.57,567.67,480.68,502.99,488.48,520.0,Grupo 2,0.0,100.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Uberlândia,COLEGIO UNI UDI,4,1,33,0.0,27,81.82,587.23,527.23,532.01,516.8,632.59,Grupo 5,66.7,3.7,70.1,23.9,6.0,De 31 a 60 alunos
MG,Lagoa Santa,COLEGIO RENASCENCE,4,1,19,0.0,18,94.74,650.65,586.56,579.54,578.54,777.78,Grupo 6,27.9,61.11,83.6,16.4,0.0,De 1 a 30 alunos
MG,Araçuaí,ESCOLA FAMILIA AGROECOLOGICA DE ARACUAI,4,2,32,0.0,25,78.13,542.74,446.44,474.15,444.24,520.0,Grupo 1,25.0,88.0,93.7,6.3,0.0,De 31 a 60 alunos
MG,Andradas,COLEGIO JUNQUEIRA - UNIDADE II,4,1,28,0.0,27,96.43,601.16,525.86,536.13,500.47,663.7,Grupo 4,70.2,88.89,100.0,0.0,0.0,De 1 a 30 alunos
MG,Bom Despacho,COLEGIO CIDADE DE BOM DESPACHO,4,1,14,0.0,13,92.86,626.08,579.84,581.39,647.61,683.08,Grupo 4,66.7,53.85,98.6,1.4,0.0,De 1 a 30 alunos
MG,Pouso Alegre,COLEGIO VALE DO SAPUCAI,4,1,56,0.0,54,96.43,649.63,594.29,608.39,654.3,748.89,Grupo 6,52.2,74.07,97.2,2.8,0.0,De 31 a 60 alunos
MG,Igarapé,COL TEIXEIRA NETO,4,1,12,0.0,12,100.0,572.91,487.23,508.19,502.01,490.0,Grupo 5,64.9,83.33,93.8,6.2,0.0,De 1 a 30 alunos
MG,Lagoa Santa,COLEGIO M2,4,1,12,0.0,12,100.0,671.35,627.77,610.78,631.12,765.0,Grupo 6,52.9,66.67,95.2,4.8,0.0,De 1 a 30 alunos
MG,Barbacena,DESAFIO VESTIBULARES E CURSOS,4,1,80,1.0,79,98.75,661.71,610.96,600.4,677.58,762.78,Grupo 6,64.3,69.62,96.1,3.4,0.5,De 61 a 90 alunos
MG,Itamarandiba,COL POLITECNICO JOAO PAULO II,4,1,10,0.0,10,100.0,641.22,576.45,587.44,609.05,692.0,Grupo 3,70.6,60.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Congonhas,IFMG - CAMPUS CONGONHAS,1,1,97,0.0,96,98.97,644.31,581.91,591.84,661.38,703.54,Grupo 4,57.6,100.0,93.7,6.0,0.3,Maior que 90 alunos
MG,Ituiutaba,IFTM - CAMPUS ITUIUTABA,1,1,87,0.0,86,98.85,609.01,530.97,543.28,564.26,603.72,Grupo 4,74.5,97.67,90.5,7.8,1.7,De 61 a 90 alunos
MG,Paracatu,IFTM - CAMPUS PARACATU,1,2,79,0.0,73,92.41,613.58,533.07,558.63,528.83,614.79,Grupo 3,47.7,100.0,79.0,17.2,3.8,De 61 a 90 alunos
MG,Arinos,IFNMG - CAMPUS ARINOS,1,1,51,0.0,48,94.12,569.7,512.99,497.94,503.17,552.08,Grupo 3,64.9,100.0,83.8,14.0,2.2,De 31 a 60 alunos
MG,Vespasiano,CAT ANTONIO QUIRINO DA COSTA,4,1,40,0.0,40,100.0,623.21,569.54,557.6,602.77,695.0,Grupo 4,68.8,95.0,95.5,4.5,0.0,De 31 a 60 alunos
MG,Montes Claros,EE DE ENSINO MEDIO,2,2,34,0.0,20,58.82,560.8,470.02,488.89,466.59,539.0,Grupo 2,83.3,70.0,77.9,10.7,11.4,De 31 a 60 alunos
MG,Montes Claros,COLEGIO SOLIDO MEDIO,4,1,303,1.0,285,94.06,638.75,582.03,581.14,628.13,695.3,Grupo 5,47.4,58.6,95.3,4.4,0.3,Maior que 90 alunos
MG,Lavras,IMPACTO CENTRO DE ENSINO,4,1,16,1.0,15,93.75,633.48,571.0,549.65,596.35,657.33,Grupo 4,83.3,46.67,93.3,6.7,0.0,De 1 a 30 alunos
MG,Santa Margarida,EE DALILA CERQUEIRA PESSOA,2,1,111,0.0,71,63.96,527.93,451.07,468.63,444.41,478.87,Grupo 2,80.6,92.96,79.7,3.4,16.9,Maior que 90 alunos
MG,Alfenas,COLEGIO CRA,4,1,44,0.0,43,97.73,641.01,584.47,583.72,656.31,726.51,Grupo 5,71.3,83.72,93.8,6.2,0.0,De 31 a 60 alunos
MG,Uberlândia,CENTRO EDUCACIONAL PROMOVE,4,1,43,0.0,42,97.67,588.56,519.58,532.15,471.74,578.1,Grupo 5,41.7,50.0,94.8,5.2,0.0,De 31 a 60 alunos
MG,Coromandel,COLEGIO OMEGA,4,1,27,0.0,25,92.59,602.97,521.8,555.09,544.33,637.6,Grupo 3,48.8,76.0,88.9,11.1,0.0,De 1 a 30 alunos
MG,Araçuaí,IFNMG - CAMPUS ARACUAI,1,2,63,0.0,63,100.0,611.72,541.61,560.88,527.52,671.75,Grupo 3,78.4,98.41,97.4,2.6,0.0,De 61 a 90 alunos
MG,Governador Valadares,IFMG - CAMPUS GOVERNADOR VALADARES,1,1,54,0.0,52,96.3,647.92,586.17,580.96,676.07,673.37,Grupo 4,60.0,98.08,91.8,5.6,2.6,De 31 a 60 alunos
MG,Curvelo,CEFET-MG - UNED CURVELO,1,1,65,0.0,63,96.92,633.75,584.46,570.83,649.81,676.51,Grupo 4,39.5,98.41,83.1,16.2,0.7,De 61 a 90 alunos
MG,Muriaé,IF SUDESTE MG - CAMPUS MURIAE,1,1,48,0.0,48,100.0,636.42,588.25,577.58,612.64,698.75,Grupo 4,68.9,91.67,79.8,20.2,0.0,De 31 a 60 alunos
MG,Governador Valadares,COLEGIO MODELO,4,1,20,1.0,16,80.0,554.66,439.62,506.71,473.57,551.25,Grupo 5,38.5,0.0,96.5,0.0,3.5,De 1 a 30 alunos
MG,Uberaba,EE FRANCISCO CANDIDO XAVIER,2,1,66,0.0,36,54.55,557.29,478.36,502.59,464.54,493.33,Grupo 3,71.0,41.67,78.6,11.3,10.1,De 61 a 90 alunos
MG,Oliveira,INSTITUTO EDUCACIONAL PENTAGONO,4,1,29,0.0,28,96.55,620.96,534.03,575.89,557.44,715.0,Grupo 5,73.1,78.57,97.5,2.5,0.0,De 1 a 30 alunos
MG,Montes Claros,IFNMG - CAMPUS MONTES CLAROS,1,1,51,0.0,49,96.08,634.49,557.15,580.33,560.73,746.53,Grupo 3,51.9,85.71,91.6,5.4,3.0,De 31 a 60 alunos
MG,Almenara,IFNMG - CAMPUS ALMENARA,1,2,74,0.0,72,97.3,608.54,519.32,561.97,554.87,645.28,Grupo 3,76.5,100.0,93.4,5.4,1.2,De 61 a 90 alunos
MG,Ipatinga,FIBONACCI COLEGIO,4,1,44,0.0,43,97.73,704.64,700.5,630.94,823.68,797.21,Grupo 6,68.1,62.79,91.7,7.8,0.5,De 31 a 60 alunos
MG,Contagem,ESCOLA MARISTA CHAMPAGNAT DE CONTAGEM,4,1,53,0.0,42,79.25,583.37,526.32,524.94,534.92,604.76,Grupo 4,63.8,59.52,98.7,0.0,1.3,De 31 a 60 alunos
MG,Belo Horizonte,COLEGIO BERNOULLI - UNIDADE LOURDES,4,1,304,0.0,300,98.68,713.63,702.88,647.07,837.49,845.87,Grupo 6,70.1,5822.0,94.2,5.8,0.0,Maior que 90 alunos
MG,Sete Lagoas,ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM,4,1,27,0.0,23,85.19,615.9,546.01,567.64,596.22,620.0,Grupo 5,75.0,100.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Santa Luzia,EE EPHIGENIA DE JESUS WERNECK,2,1,66,0.0,33,50.0,511.02,445.55,480.08,420.78,446.06,Grupo 4,42.2,72.73,88.9,11.1,0.0,De 61 a 90 alunos
MG,Brumadinho,EE DE ENSINO MEDIO,2,2,27,0.0,15,55.56,550.8,478.35,463.35,454.81,480.0,Grupo 3,48.3,73.33,90.5,2.0,7.5,De 1 a 30 alunos
MG,Tupaciguara,CENTRO EDUCACIONAL NOSSA ESCOLA,4,1,12,0.0,12,100.0,591.17,466.99,535.09,497.38,615.0,Grupo 5,71.1,83.33,98.0,2.0,0.0,De 1 a 30 alunos
MG,Conselheiro Pena,ESCOLA TIRADENTES,4,1,15,0.0,12,80.0,595.05,540.84,526.61,525.68,538.33,Grupo 3,48.7,50.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Oliveira,COLEGIO DIAMANTE,4,1,14,0.0,12,85.71,646.27,572.47,551.21,665.41,733.33,Grupo 5,45.8,91.67,96.6,3.4,0.0,De 1 a 30 alunos
MG,Belo Horizonte,COLEGUIUM,4,1,25,0.0,25,100.0,693.08,681.53,632.38,814.54,848.0,Grupo 6,87.2,64.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Uberlândia,COLEGIO GABARITO,4,1,164,0.0,163,99.39,637.96,592.69,585.7,628.88,790.92,Grupo 5,83.1,41.72,95.3,4.7,0.0,Maior que 90 alunos
MG,Taiobeiras,ESCOLA FAMILIA AGRICOLA NOVA ESPERANCA,4,1,39,0.0,22,56.41,531.47,425.43,450.51,408.79,510.0,Grupo 2,7.7,100.0,98.8,0.0,1.2,De 31 a 60 alunos
MG,Paracatu,EE NEUSA PIMENTEL BARBOSA,2,1,55,0.0,35,63.64,536.91,473.7,482.27,443.46,508.57,Grupo 3,67.2,77.14,82.0,11.5,6.5,De 31 a 60 alunos
MG,Betim,EE DE ENSINO MEDIO,2,1,85,1.0,49,57.65,556.7,465.44,512.11,477.14,507.76,Grupo 3,71.0,81.63,47.7,36.8,15.5,De 61 a 90 alunos
MG,Esmeraldas,EE DE ENSINO MEDIO,2,1,74,2.0,42,56.76,526.83,463.38,490.66,435.15,524.76,Grupo 3,50.8,83.33,65.3,17.8,16.9,De 61 a 90 alunos
MG,Betim,COLEGIO SANTA MARIA BETIM,4,1,29,0.0,28,96.55,645.9,590.8,592.18,636.93,691.43,Grupo 6,66.7,75.0,93.2,6.8,0.0,De 1 a 30 alunos
MG,Uberaba,COLEGIO GABARITO,4,1,77,0.0,68,88.31,642.63,575.9,592.88,638.46,709.04,Grupo 6,71.5,22.06,98.1,1.9,0.0,De 61 a 90 alunos
MG,Lavras,COLEGIO LOSANGO DE LAVRAS,4,1,35,1.0,35,100.0,646.05,608.97,595.29,675.87,778.29,Grupo 5,65.8,40.0,86.6,13.4,0.0,De 31 a 60 alunos
MG,Juiz de Fora,CENTRO EDUCACIONAL CAVE,4,1,91,1.0,89,97.8,636.72,591.54,593.05,639.31,767.64,Grupo 5,62.4,0.0,92.1,7.9,0.0,Maior que 90 alunos
MG,Belo Horizonte,COLEGIO RUI BARBOSA-UNIDADE PAMPULHA,4,1,38,0.0,37,97.37,613.86,546.87,567.66,557.84,627.57,Grupo 5,61.3,5.41,86.2,13.8,0.0,De 31 a 60 alunos
MG,Andradas,INSTITUTO DE EDUCACAO ALFA I,4,1,28,0.0,25,89.29,646.56,590.89,594.74,621.7,646.4,Grupo 5,73.0,0.0,98.7,1.3,0.0,De 1 a 30 alunos
MG,João Pinheiro,COLEGIO COC GERACAO FUTURO,4,1,11,0.0,10,90.91,576.58,486.03,526.19,506.53,618.0,Grupo 3,34.2,0.0,100.0,0.0,0.0,De 1 a 30 alunos
MG,Teófilo Otoni,COLEGIO GENOMA,4,1,34,0.0,33,97.06,643.75,570.37,580.87,600.33,753.94,Grupo 5,64.9,0.0,94.7,5.3,0.0,De 31 a 60 alunos
MG,Juiz de Fora,COLEGIO APOGEU UNIDADE II,4,1,87,0.0,81,93.1,661.85,610.71,589.89,721.56,743.46,Grupo 5,67.0,0.0,93.5,5.9,0.6,De 61 a 90 alunos
MG,Contagem,COL CHROMOS ELDORADO,4,1,33,0.0,33,100.0,629.46,600.13,585.02,628.73,685.45,Grupo 6,78.9,0.0,92.5,7.5,0.0,De 31 a 60 alunos
MG,Paracatu,COLEGIO ATENAS - UNIDADE II,4,1,74,0.0,70,94.59,592.04,538.62,538.54,535.2,599.86,Grupo 5,65.1,0.0,95.9,3.6,0.5,De 61 a 90 alunos
MG,Pouso Alegre,COLEGIO FENIX,4,1,25,0.0,24,96.0,662.5,622.62,604.63,672.35,765.83,Grupo 5,66.7,0.0,92.2,7.8,0.0,De 1 a 30 alunos
MG,Belo Horizonte,COLEGUIUM - UNIDADE ALIPIO DE MELO,4,1,32,0.0,31,96.88,665.47,616.89,603.4,714.85,788.39,Grupo 5,73.1,0.0,87.1,12.9,0.0,De 31 a 60 alunos
MG,Caratinga,COLEGIO GENOMA,4,1,25,0.0,24,96.0,615.78,551.41,549.68,597.35,817.5,Grupo 5,73.5,0.0,97.7,2.3,0.0,De 1 a 30 alunos
MG,Contagem,IEC - UNIDADE OITIS,3,1,27,1.0,24,88.89,554.59,511.99,519.2,494.93,547.5,Grupo 3,59.3,0.0,72.7,21.8,5.5,De 1 a 30 alunos
MG,Jaguaraçu,EE DE ENSINO MEDIO,2,1,27,0.0,16,59.26,556.02,463.83,505.92,487.02,561.25,Grupo 2,33.3,0.0,92.1,0.0,7.9,De 1 a 30 alunos
MG,Belo Horizonte,COLEGIO COPBH - UNIDADE II,4,1,31,0.0,29,93.55,619.32,521.96,548.87,557.85,664.83,Grupo 5,57.1,0.0,88.0,12.0,0.0,De 31 a 60 alunos
MG,Bom Despacho,COLEGIO UNIVERSO,4,1,20,0.0,20,100.0,669.13,622.4,595.75,689.2,701.0,Grupo 5,78.3,0.0,98.8,1.2,0.0,De 1 a 30 alunos
MG,Passos,COLEGIO SAO FRANCISCO - UNIDADE II,4,1,53,0.0,51,96.23,620.17,569.34,564.98,602.29,670.98,Grupo 5,44.9,0.0,98.6,1.4,0.0,De 31 a 60 alunos
MG,Belo Horizonte,COL CHROMOS CENTRO,4,1,34,0.0,34,100.0,643.17,590.51,583.88,594.7,687.65,Grupo 5,71.7,0.0,93.5,6.5,0.0,De 31 a 60 alunos
MG,Barbacena,CONEXAO COLEGIO E CURSOS - EDUCACAO BASICA,4,1,39,0.0,32,82.05,577.13,476.94,535.02,488.07,600.63,Grupo 4,44.4,0.0,96.4,3.6,0.0,De 31 a 60 alunos
ES,Água Doce do Norte,EEEFM SEBASTIAO COIMBRA ELIZEU,2,1,94,1.0,77,81.91,539.64,456.06,469.28,437.89,494.55,Grupo 3,45.8,88.31,71.8,16.6,11.6,Maior que 90 alunos
ES,Água Doce do Norte,EEEFM OLEGARIO MARTINS,2,1,17,0.0,16,94.12,526.54,417.0,450.78,419.78,411.25,Grupo 1,43.8,93.75,83.3,6.7,10.0,De 1 a 30 alunos
ES,Água Doce do Norte,EEEFM DERMEVAL LEITE RIBEIRO,2,1,47,0.0,43,91.49,532.14,443.08,451.3,454.28,473.49,Grupo 2,25.0,83.72,82.9,9.2,7.9,De 31 a 60 alunos
ES,Barra de São Francisco,CENTRO EDUCACIONAL SAO FRANCISCO DE ASSIS,4,1,18,0.0,11,61.11,591.35,551.09,563.5,516.42,523.64,Grupo 5,44.1,90.91,100.0,0.0,0.0,De 1 a 30 alunos
ES,Barra de São Francisco,EEEFM JOAO XXIII,2,1,209,0.0,193,92.34,541.66,458.72,484.77,457.71,490.88,Grupo 3,33.7,87.05,79.5,14.9,5.6,Maior que 90 alunos
ES,Barra de São Francisco,EEEFM ALADIM SILVESTRE DE ALMEIDA,2,1,46,0.0,40,86.96,518.82,446.07,437.84,438.29,451.5,Grupo 2,29.7,85.0,95.0,4.2,0.8,De 31 a 60 alunos
ES,Barra de São Francisco,EEEFM PROF ASCENDINA FEITOSA,2,1,51,0.0,41,80.39,511.21,430.54,450.25,430.12,407.8,Grupo 3,32.2,95.12,82.9,12.2,4.9,De 31 a 60 alunos
ES,Ecoporanga,EEEFM ECOPORANGA,2,1,146,7.0,118,80.82,540.03,457.14,490.79,468.93,488.14,Grupo 3,28.0,88.14,77.4,18.4,4.2,Maior que 90 alunos
ES,Ecoporanga,EEEFM JOSE TEIXEIRA FIALHO,2,1,16,1.0,11,68.75,544.36,455.1,467.21,445.15,474.55,Grupo 2,31.8,100.0,76.9,13.2,9.9,De 1 a 30 alunos
ES,Ecoporanga,EEEFM DE JOASSUBA SR ANTONIO PATRICIO DE FONTOURA,2,1,25,0.0,15,60.0,481.21,456.86,414.05,443.5,402.67,Grupo 3,34.9,53.33,68.4,31.6,0.0,De 1 a 30 alunos
ES,Mantenópolis,EEEFM JOB PIMENTEL,2,1,88,2.0,76,86.36,519.6,452.03,467.21,462.96,502.11,Grupo 3,35.5,81.58,88.6,11.4,0.0,De 61 a 90 alunos
ES,Mantenópolis,EEEFM PALMERINDO VIEIRA CAMPOS,2,1,19,0.0,17,89.47,530.14,458.48,467.22,446.91,505.88,Grupo 3,31.8,47.06,89.2,9.5,1.3,De 1 a 30 alunos
ES,Águia Branca,CEIER DE AGUIA BRANCA,2,2,11,0.0,11,100.0,562.41,472.0,482.53,445.33,567.27,Grupo 3,36.4,100.0,88.5,6.6,4.9,De 1 a 30 alunos
ES,Águia Branca,EEEFM AGUIA BRANCA,2,1,109,0.0,98,89.91,534.39,459.26,474.14,443.16,494.9,Grupo 3,43.5,82.65,83.5,6.1,10.4,Maior que 90 alunos
ES,Boa Esperança,CEIER DE BOA ESPERANCA,2,2,17,0.0,17,100.0,569.29,491.06,493.41,480.04,511.76,Grupo 4,26.5,100.0,91.1,8.9,0.0,De 1 a 30 alunos
ES,Boa Esperança,EEEFM ANTONIO DOS SANTOS NEVES,2,1,91,0.0,71,78.02,536.34,452.17,474.43,452.55,480.56,Grupo 3,37.3,81.69,76.7,16.1,7.2,Maior que 90 alunos
ES,Boa Esperança,EEEFM SOBRADINHO,2,1,27,0.0,19,70.37,479.78,425.33,433.15,427.71,405.26,Grupo 2,18.6,89.47,75.0,12.0,13.0,De 1 a 30 alunos
ES,Vila Pavão,EEEFM PROF ANA PORTELA DE SA,2,1,80,0.0,72,90.0,546.05,463.83,484.98,478.03,496.39,Grupo 2,8.5,70.83,72.5,13.6,13.9,De 61 a 90 alunos
ES,Nova Venécia,EEEM DOM DANIEL COMBONI,2,1,241,5.0,220,91.29,547.88,471.82,486.46,473.4,551.65,Grupo 3,14.4,79.09,83.9,15.4,0.7,Maior que 90 alunos
ES,Vila Pavão,CEIER DE VILA PAVAO,2,2,20,0.0,20,100.0,547.46,469.06,459.22,494.3,507.0,Grupo 3,23.5,95.0,92.7,0.0,7.3,De 1 a 30 alunos
ES,Nova Venécia,EFA DE CHAPADINHA,4,2,21,1.0,11,52.38,496.7,429.82,456.51,412.85,360.0,Grupo 2,33.3,81.82,92.1,5.0,2.9,De 1 a 30 alunos
ES,Nova Venécia,EEEFM ALARICO JOSE DE LIMA,2,1,72,2.0,55,76.39,525.64,446.94,461.64,453.72,469.45,Grupo 3,37.9,56.36,80.6,15.0,4.4,De 61 a 90 alunos
ES,São Gabriel da Palha,EEEFM SAO GABRIEL DA PALHA,2,1,227,2.0,203,89.43,531.83,457.01,470.93,430.4,480.2,Grupo 3,46.6,87.19,84.8,8.8,6.4,Maior que 90 alunos
ES,São Gabriel da Palha,EFAEFMEP DO BLEY,4,2,18,0.0,16,88.89,551.16,482.67,455.08,418.84,485.0,Grupo 3,47.5,81.25,93.8,6.2,0.0,De 1 a 30 alunos
ES,Vila Valério,EEEFM ATILIO VIVACQUA,2,1,170,2.0,148,87.06,531.56,460.05,463.45,455.21,467.7,Grupo 3,22.5,88.51,90.2,1.9,7.9,Maior que 90 alunos
ES,Alto Rio Novo,EEEFM PASTOR ANTONIO NUNES DE CARVALHO,2,1,92,0.0,88,95.65,544.0,462.51,481.06,450.41,579.32,Grupo 3,39.5,87.5,85.2,14.8,0.0,Maior que 90 alunos
ES,Baixo Guandu,EEEFM DR JONES DOS SANTOS NEVES,2,1,49,13.0,48,97.96,508.98,439.19,458.63,419.23,445.83,Grupo 3,20.9,62.5,81.4,18.0,0.6,De 31 a 60 alunos
ES,Baixo Guandu,ESCOLA DE EDUCACAO BASICA GINASIO BRASIL,4,1,21,1.0,18,85.71,569.85,475.02,522.4,482.48,535.56,Grupo 4,61.5,55.56,95.6,2.9,1.5,De 1 a 30 alunos
ES,Baixo Guandu,EEEFM JOSE DAMASCENO FILHO,2,1,127,0.0,108,85.04,525.27,451.88,470.59,438.78,503.7,Grupo 3,37.4,85.19,68.7,23.4,7.9,Maior que 90 alunos
ES,Colatina,COLEGIO MARISTA,4,1,50,0.0,48,96.0,618.31,560.18,562.86,605.36,670.83,Grupo 5,67.5,91.67,94.8,5.2,0.0,De 31 a 60 alunos
ES,Colatina,EDUCANDARIO ESPIRITO SANTENSE ADVENTISTA,4,1,46,0.0,33,71.74,578.51,493.94,483.92,487.82,563.64,Grupo 4,42.9,48.48,99.2,0.8,0.0,De 31 a 60 alunos
ES,Colatina,EEEFM LIONS CLUB DE COLATINA,2,1,15,0.0,13,86.67,542.77,471.5,472.25,405.57,507.69,Grupo 3,46.2,84.62,95.3,2.4,2.3,De 1 a 30 alunos
ES,Colatina,EEEFM PROFª NEA MONTEIRO COSTA,2,1,49,0.0,41,83.67,537.5,463.9,484.9,452.84,486.34,Grupo 3,32.5,65.85,86.9,6.3,6.8,De 31 a 60 alunos
ES,Colatina,EEEFM CONDE DE LINHARES,2,1,174,5.0,171,98.28,581.65,485.09,517.67,487.27,558.48,Grupo 3,23.7,95.32,97.6,2.2,0.2,Maior que 90 alunos
ES,Colatina,EEEFM GERALDO VARGAS NOGUEIRA,2,1,149,1.0,141,94.63,560.37,486.54,509.33,492.86,556.45,Grupo 4,31.1,79.43,89.1,10.1,0.8,Maior que 90 alunos
ES,Colatina,EEEFM HONORIO FRAGA,2,1,94,4.0,80,85.11,552.09,473.17,496.64,465.75,539.25,Grupo 3,37.5,75.0,85.8,13.7,0.5,Maior que 90 alunos
